time (min),male1,male2,male3,male4,male5,male6
993,0,0,0,0,2,0
994,0,0,0,0,0,0
995,0,12,0,0,0,0
996,0,1,17,0,0,0
997,0,0,1,0,0,0
998,0,0,14,0,0,0
999,0,0,0,0,0,0
1000,0,0,0,0,0,0
1001,0,0,0,0,13,0
1002,0,0,0,0,0,18
1003,0,0,0,0,0,13
1004,0,0,0,0,0,3
1005,0,0,0,0,0,0
1006,0,1,0,0,0,0
1007,0,17,0,1,0,0
1008,0,36,0,1,0,0
1009,0,14,0,0,0,4
1010,0,24,0,0,0,0
1011,0,0,0,0,0,4
1012,0,10,0,0,0,0
1013,0,65,0,0,0,6
1014,0,0,0,0,18,3
1015,0,36,0,21,13,0
1016,0,7,0,0,0,14
1017,0,0,0,0,29,0
1018,0,55,0,0,0,2
1019,0,29,0,0,0,0
1020,0,59,0,0,0,2
1021,0,65,0,31,0,0
1022,0,26,0,0,0,0
1023,3,25,0,0,0,0
1024,0,51,0,0,19,7
1025,0,105,0,0,8,19
1026,0,51,0,0,34,0
1027,0,56,0,1,42,8
1028,11,64,0,0,15,0
1029,0,47,0,0,7,0
1030,0,7,0,1,59,0
1031,0,63,21,14,28,29
1032,0,22,6,18,10,14
1033,0,17,0,0,52,0
1034,0,74,13,6,91,7
1035,7,15,0,0,20,0
1036,0,41,0,0,34,0
1037,5,64,0,0,0,0
1038,0,51,0,8,61,0
1039,0,29,0,2,18,0
1040,4,26,0,0,18,0
1041,0,0,5,0,76,0
1042,0,0,18,0,18,0
1043,1,2,0,0,0,0
1044,0,5,11,0,38,0
1045,0,0,0,0,106,0
1046,0,0,0,0,111,0
1047,0,28,0,0,66,0
1048,0,0,0,0,0,0
1049,0,0,0,0,7,0
1050,0,0,0,0,0,0
1051,0,0,0,0,51,0
1052,0,0,0,0,12,0
1053,8,0,0,0,9,0
1054,0,0,0,0,20,0
1055,0,0,0,0,7,10
1056,0,0,0,17,0,0
1057,0,0,0,0,0,0
1058,0,0,0,0,0,0
1059,0,0,0,0,20,0
1060,0,0,0,0,7,0
1061,0,0,0,0,0,0
1062,0,0,0,0,0,0
1063,0,0,0,0,5,0
1064,0,0,0,0,8,30
1065,0,0,0,8,0,0
1066,0,0,0,0,0,0
1067,0,0,0,0,0,0
1068,0,0,0,0,2,0
1069,0,0,0,0,0,11
1070,0,0,0,6,0,0
1071,0,44,0,13,0,0
1072,0,6,0,1,0,0
1073,0,2,0,6,0,12
1074,0,0,0,0,0,0
1075,0,0,0,0,18,0
1076,0,0,0,0,16,0
1077,0,0,0,0,14,10
1078,0,0,0,0,2,0
1079,0,0,0,0,0,0
1080,0,0,0,0,0,3
1081,0,0,0,0,0,0
1082,0,0,0,0,0,0
1083,0,0,0,12,0,0
1084,0,0,0,18,0,0
1085,0,0,0,9,0,0
1086,0,0,0,22,0,0
1087,0,0,0,15,8,0
1088,17,0,0,48,0,0
1089,5,6,0,42,6,0
1090,29,0,0,7,0,0
1091,2,2,0,29,0,0
1092,0,0,0,0,0,0
1093,12,0,0,34,0,0
1094,0,13,0,39,0,0
1095,33,0,0,0,0,0
1096,25,0,0,0,0,11
1097,36,0,0,13,0,0
1098,1,0,0,47,0,0
1099,16,0,0,58,0,0
1100,1,0,0,8,0,0
1101,0,2,0,31,0,0
1102,0,2,0,34,0,8
1103,22,0,0,40,10,0
1104,27,22,0,4,0,0
1105,31,0,0,26,0,6
1106,34,0,0,29,0,16
1107,63,0,0,26,0,12
1108,72,0,3,29,0,0
1109,25,0,0,0,0,1
1110,58,0,0,0,13,2
1111,23,0,5,86,0,3
1112,15,0,3,36,0,24
1113,48,0,0,0,4,43
1114,10,0,0,50,0,27
1115,0,0,0,0,0,37
1116,0,0,0,0,0,0
1117,0,15,22,0,0,15
1118,3,0,0,0,0,32
1119,17,0,0,0,0,16
1120,0,31,34,0,0,4
1121,0,8,0,0,0,0
1122,3,0,11,14,0,27
1123,7,0,0,5,0,0
1124,0,0,5,0,0,2
1125,0,0,15,0,2,10
1126,0,5,55,0,0,0
1127,0,0,30,0,0,0
1128,0,0,38,0,0,0
1129,0,0,13,19,0,0
1130,0,0,0,0,0,0
1131,0,3,33,4,0,0
1132,7,8,13,0,0,0
1133,8,15,17,0,0,0
1134,0,25,6,0,0,0
1135,0,15,19,0,0,0
1136,0,0,0,1,0,0
1137,0,0,0,0,0,0
1138,0,0,0,0,0,0
1139,0,0,0,0,0,0
1140,0,0,0,0,0,0
1141,0,0,0,12,0,0
1142,0,0,0,0,0,0
1143,0,0,0,0,0,0
1144,0,0,0,0,0,0
1145,0,0,0,0,0,0
1146,0,0,0,0,0,0
1147,0,0,0,0,0,0
1148,0,0,0,0,0,0
1149,0,9,14,0,22,0
1150,0,0,0,0,0,0
1151,0,7,1,0,25,0
1152,0,0,0,0,0,0
1153,0,6,0,0,6,0
1154,0,0,3,0,0,0
1155,0,0,0,0,0,0
1156,0,0,0,0,0,0
1157,0,0,0,0,0,0
1158,0,0,0,0,0,0
1159,0,0,0,0,0,0
1160,0,0,9,9,0,15
1161,0,0,0,1,19,12
1162,0,0,0,0,21,0
1163,0,0,0,0,27,7
1164,0,0,0,3,0,3
1165,0,0,0,7,0,35
1166,0,24,5,31,0,9
1167,0,0,0,0,0,1
1168,0,0,0,0,0,0
1169,0,0,0,0,0,0
1170,0,0,4,9,0,0
1171,0,0,3,0,0,0
1172,0,0,0,0,0,0
1173,0,0,1,0,0,3
1174,0,15,2,0,0,0
1175,0,0,0,0,0,5
1176,0,3,0,0,0,19
1177,0,2,0,8,0,25
1178,0,0,0,0,0,0
1179,0,0,0,0,0,0
1180,10,0,0,0,0,0
1181,0,0,0,0,0,0
1182,0,0,0,0,0,0
1183,0,0,6,0,0,0
1184,4,0,0,10,0,0
1185,0,0,0,0,0,1
1186,0,0,0,0,0,7
1187,0,22,0,0,0,0
1188,0,2,7,0,0,23
1189,0,14,5,0,4,22
1190,0,0,0,0,0,0
1191,0,5,6,0,0,28
1192,0,0,0,0,0,1
1193,0,0,0,15,1,0
1194,0,0,11,28,8,0
1195,0,0,0,0,61,0
1196,0,0,0,7,14,0
1197,0,0,0,0,91,0
1198,0,0,0,0,0,0
1199,0,1,0,0,0,0
1200,0,0,0,0,1,0
1201,0,0,0,0,13,0
1202,0,0,9,0,0,0
1203,0,0,0,0,17,0
1204,0,0,0,34,0,0
1205,0,14,0,0,52,15
1206,0,0,0,0,73,26
1207,4,0,0,29,73,0
1208,0,10,3,3,95,8
1209,12,9,0,0,18,26
1210,4,0,10,0,29,51
1211,8,22,0,0,73,82
1212,33,0,9,7,53,24
1213,12,4,0,12,66,29
1214,0,46,0,0,63,81
1215,26,11,1,24,103,58
1216,32,2,15,16,112,77
1217,15,0,1,28,106,13
1218,5,32,8,18,77,1
1219,0,20,0,22,54,6
1220,0,43,5,9,41,38
1221,61,43,39,12,27,108
1222,62,17,51,0,57,88
1223,43,33,4,38,98,101
1224,54,35,4,31,91,56
1225,50,66,0,64,90,89
1226,56,37,0,92,67,75
1227,53,52,0,28,31,69
1228,0,91,1,100,38,0
1229,38,15,0,13,15,12
1230,0,66,27,61,52,22
1231,0,75,0,43,0,0
1232,0,60,0,31,0,0
1233,37,68,0,10,0,24
1234,8,46,0,32,0,37
1235,49,16,0,136,0,0
1236,57,33,0,40,0,18
1237,52,31,0,30,20,21
1238,11,44,13,53,0,2
1239,3,31,8,14,0,31
1240,0,38,0,33,0,53
1241,0,3,10,56,31,14
1242,0,0,0,0,0,11
1243,16,10,0,0,0,10
1244,0,20,18,0,0,0
1245,3,33,48,0,0,11
1246,0,6,54,0,0,9
1247,0,0,29,0,0,2
1248,0,0,35,0,6,26
1249,0,0,33,0,0,8
1250,0,22,36,10,10,0
1251,0,9,0,0,0,6
1252,0,14,2,0,0,11
1253,0,4,5,0,0,2
1254,0,20,2,0,3,3
1255,0,12,24,0,0,0
1256,0,0,47,0,0,0
1257,0,0,47,0,0,0
1258,0,29,30,0,14,0
1259,5,0,18,0,0,0
1260,0,16,0,0,4,0
1261,0,5,46,17,0,0
1262,0,0,0,0,0,0
1263,2,17,15,1,0,0
1264,0,0,0,0,0,0
1265,0,2,0,0,12,0
1266,0,5,0,0,0,0
1267,0,24,0,0,0,0
1268,0,0,0,0,0,0
1269,0,0,0,0,11,0
1270,0,29,13,0,1,0
1271,0,29,4,0,0,0
1272,0,20,7,0,0,2
1273,9,0,20,41,0,0
1274,0,0,0,2,0,0
1275,0,0,14,19,0,6
1276,0,0,0,5,0,1
1277,11,0,8,72,17,0
1278,15,0,0,77,0,0
1279,0,0,11,25,0,0
1280,0,0,3,20,0,0
1281,0,0,0,71,10,0
1282,0,0,0,108,0,0
1283,0,0,0,58,0,0
1284,0,0,0,50,4,0
1285,3,0,0,14,14,0
1286,0,0,0,3,0,0
1287,0,0,0,33,9,0
1288,0,0,0,38,0,0
1289,0,0,0,90,3,0
1290,0,0,15,14,0,0
1291,1,0,0,16,0,2
1292,0,2,13,103,4,0
1293,21,0,1,65,5,7
1294,11,0,0,112,0,0
1295,0,0,0,71,0,4
1296,20,3,6,52,0,0
1297,0,0,0,25,3,0
1298,8,0,4,16,1,0
1299,0,0,0,0,0,0
1300,0,0,0,29,0,19
1301,0,0,0,79,3,36
1302,16,1,0,110,7,0
1303,2,2,9,65,0,3
1304,0,3,0,98,0,3
1305,6,0,7,68,0,0
1306,0,0,8,28,6,0
1307,1,0,0,0,45,0
1308,3,6,21,6,1,0
1309,6,0,0,37,28,0
1310,2,0,0,12,0,0
1311,4,0,52,57,2,0
1312,2,0,16,33,44,0
1313,0,0,0,56,4,0
1314,42,0,0,44,12,0
1315,0,0,0,43,26,0
1316,0,0,0,0,21,0
1317,22,0,0,1,0,0
1318,48,0,0,0,0,0
1319,0,0,0,0,0,0
1320,0,0,0,7,0,0
1321,0,0,1,0,0,0
1322,20,0,4,0,39,6
1323,45,0,79,0,0,1
1324,48,0,0,5,0,0
1325,48,17,0,3,19,0
1326,4,0,0,0,56,0
1327,4,0,0,0,92,0
1328,2,31,0,0,33,0
1329,4,0,0,13,29,0
1330,21,0,2,0,54,0
1331,88,0,0,1,51,0
1332,38,5,0,0,104,1
1333,70,37,3,0,16,0
1334,85,43,0,0,43,19
1335,95,36,9,10,80,0
1336,56,42,0,0,81,8
1337,4,0,0,0,15,21
1338,0,47,0,10,39,19
1339,43,63,0,24,106,29
1340,70,50,0,0,109,0
1341,87,52,0,0,124,0
1342,30,50,2,0,127,8
1343,40,63,0,0,102,19
1344,2,34,6,0,56,10
1345,64,38,9,12,52,0
1346,40,16,7,2,22,0
1347,13,52,0,0,30,10
1348,30,48,0,0,22,49
1349,64,24,0,0,17,45
1350,37,7,0,0,48,41
1351,0,0,0,0,117,10
1352,0,53,0,0,117,0
1353,5,24,0,12,82,25
1354,49,62,0,0,59,98
1355,24,101,15,0,36,47
1356,14,39,4,26,42,19
1357,0,52,0,0,62,17
1358,0,61,1,0,50,42
1359,0,110,0,0,154.0937406,35
1360,0,44,0,3,146,73
1361,0,72,21,0,82,6
1362,0,54,38,0,61,52
1363,0,39,0,0,126,6
1364,0,50,0,0,94,42
1365,0,33,0,0,131,4
1366,0,23,0,0,68,0
1367,0,43,24,0,61,6
1368,0,15,0,0,29,9
1369,0,9,18,0,1,0
1370,0,0,37,0,12,2
1371,0,27,5,30,66,0
1372,0,13,11,26,60,0
1373,0,30,22,37,0,0
1374,0,64,40,58,0,0
1375,0,18,41,33,21,0
1376,0,6,52,79,31,0
1377,0,26,12,57,94,0
1378,0,2,42,113,84,0
1379,0,58,4,48,75,0
1380,0,9,49,65,65,0
1381,0,2,14,0,12,0
1382,0,0,93,13,48,0
1383,0,0,35,64,42,0
1384,0,10,0,73,4,0
1385,0,0,40,80,19,0
1386,0,0,0,72,0,0
1387,0,2,0,73,0,0
1388,0,0,0,100,1,0
1389,0,0,0,50,0,0
1390,0,3,0,57,9,0
1391,0,17,0,11,0,0
1392,0,0,0,27,1,0
1393,0,0,0,39,0,0
1394,0,0,0,105,0,0
1395,0,0,0,95,17,0
1396,0,13,30,75,6,0
1397,0,0,0,75,0,0
1398,0,0,0,37,0,0
1399,0,0,0,20,0,0
1400,0,0,0,34,0,0
1401,0,3,0,72,0,0
1402,0,0,0,55,0,0
1403,0,0,0,76,0,0
1404,0,9,0,88,0,0
1405,0,0,0,28,0,0
1406,0,0,0,20,0,0
1407,0,0,0,40,0,0
1408,0,0,6,73,0,0
1409,0,0,0,70,0,0
1410,9,13,0,19,0,0
1411,8,8,0,24,0,0
1412,26,0,0,2,0,0
1413,31,0,0,45,0,0
1414,0,0,32,33,0,0
1415,0,0,2,0,0,0
1416,0,0,0,10,5,0
1417,0,0,0,0,0,0
1418,12,0,0,0,0,0
1419,57,0,2,0,10,0
1420,0,0,0,0,0,21
1421,71,0,2,24,0,25
1422,57,11,6,0,0,33
1423,66,2,0,0,0,7
1424,27,0,6,0,0,17
1425,86,0,0,0,29,57
1426,65,14,10,0,56,20
1427,71,0,0,0,0,60
1428,61,0,0,0,28,0
1429,26,0,11,5,32,0
1430,20,0,24,0,0,43
1431,16,0,2,0,0,32
1432,2,0,46,0,0,0
1433,0,0,23,0,24,0
1434,0,9,0,0,34,27
1435,0,0,0,0,8,42
1436,0,0,0,0,65,38
1437,4,0,0,0,67,42
1438,0,0,0,0,94,0
1439,0,0,53,9,104,0
1440,0,0,2,0,141,79
1441,0,0,0,0,111,89
1442,2,0,56,0,70,100
1443,0,0,3,4,73,81
1444,0,0,0,0,88,48
1445,0,0,0,0,37,20
1446,21,0,0,7,17,12
1447,21,0,0,0,31,1
1448,0,0,0,4,8,0
1449,0,0,0,51,97,0
1450,0,0,0,28,23,8
1451,0,45,0,0,48,0
1452,0,105,0,3,49,11
1453,0,11,0,5,52,0
1454,0,43,0,63,38,0
1455,0,25,0,16,79,0
1456,0,85,0,68,109,0
1457,0,98,0,53,82,0
1458,0,64,0,25,90,0
1459,24,55,0,97,2,0
1460,0,10,0,167.5278646,47,6
1461,0,23,0,43,18,10
1462,13,33,0,0,15,0
1463,43,33,0,0,42,0
1464,14,27,0,0,47,0
1465,0,26,0,25,85,0
1466,0,42,0,92,74,3
1467,11,34,9,97,86,0
1468,60,23,78,101,51,1
1469,19,29,11,101,24,0
1470,31,38,2,78,48,0
1471,0,74,6,77,44,45
1472,18,31,3,84,74,15
1473,27,74,18,45,75,0
1474,6,37,5,39,25,0
1475,21,68,30,61,67,0
1476,2,35,21,75,35,42
1477,7,81,11,28,33,1
1478,8,91,13,17,11,0
1479,0,28,3,24,59,0
1480,8,63,17,65,34,0
1481,0,67,0,70,0,0
1482,15,81,12,9,0,10
1483,0,83,42,16,31,68
1484,12,51,64,46,57,13
1485,5,53,45,12,92,0
1486,20,19,59,90,94,0
1487,0,9,14,22,20,0
1488,23,36,20,48,72,0
1489,0,51,0,53,83,73
1490,22,66,2,46,34,24
1491,56,46,85,44,39,4
1492,6,27,87,62,75,0
1493,10,58,50,59,58,9
1494,34,88,68,0,81,80
1495,34,32,42,1,11,78
1496,9,77,15,33,55,40
1497,15,98,66,65,49,109
1498,65,106,84,51,72,112
1499,67,51,45,24,67,91
1500,45,52,46,68,51,112
1501,62,0,60,92,28,77
1502,65,20,44,97,82,8
1503,62,92,21,81,78,40
1504,50,117,3,94,60,87
1505,70,91,9,86,77,102
1506,101,56,62,92,94,74
1507,60,41,41,77,80,101
1508,71,79,0,95,71,114
1509,57,81,0,107,85,94
1510,85,100,0,91,30,102
1511,68,70,21,73,80,46
1512,80,78,73,91,86,15
1513,60,107,56,115,95,7
1514,97,100,53,68,87,10
1515,42,65,14,75,70,21
1516,42,71,55,100,54,32
1517,77,108,90,85,65,73
1518,35,101,102,91,84,99
1519,76,92,46,97,64,117
1520,81,101,32,107,72,85
1521,92,107,20,93,60,72
1522,60,105,0,78,90,41
1523,54,50,0,53,70,73
1524,57,79,6,100,70,138
1525,38,68,74,90,77,82
1526,50,0,58,91,100,49
1527,40,22,39,91,74,51
1528,0,92,14,95,77,100
1529,60,110,16,97,47,88
1530,82,86,56,62,92,65
1531,61,77,114,71,89,75
1532,86,90,68,92,70,97
1533,51,100,37,74,67,58
1534,62,86,27,81,91,45
1535,13,76,43,85,81,50
1536,55,112,69,58,66,29
1537,74,101,95,59,8,1
1538,75,69,71,89,0,68
1539,57,100,73,88,61,117
1540,17,103,80,69,89,107
1541,81,79,55,80,102,57
1542,47,106,38,92,67,89
1543,11,77,25,57,96,76
1544,21,109,49,93,86,83
1545,68,82,85,68,67,88
1546,62,109,41,95,86,51
1547,56,105,69,85,72,115
1548,106,68,42,96,72,107
1549,103,102,61,89,43,78
1550,76,114,59,86,92,102
1551,63,106,25,92,77,67
1552,82,95,33,91,72,82
1553,64,64,1,94,46,3
1554,98,28,55,68,73,65
1555,72,89,66,72,37,38
1556,67,51,47,90,16,128
1557,57,98,64,84,38,70
1558,52,81,91,104,124,21
1559,13,110,67,75,84,3
1560,6,96,33,66,66,55
1561,65,136,9,101,70,85
1562,67,93,58,59,94,65
1563,89,35,21,83,83,106
1564,86,95,32,95,115,78
1565,65,101,39,80,76,102
1566,70,97,22,66,112,82
1567,69,87,73,41,52,113
1568,63,87,93,19,6,93
1569,71,84,94,52,64,96
1570,11,97,0,108,97,37
1571,2,131,0,91,67,84
1572,11,97,9,99,84,117
1573,40,16,33,91,99,61
1574,80,71,24,98,100,27
1575,61,59,76,114,74,101
1576,26,94,107,104,50,140
1577,8,76,56,87,44,70
1578,4,29,40,65,98,72
1579,76,99,16,73,81,108
1580,93,102,30,94,60,59
1581,67,71,33,30,18,92
1582,83,121,16,0,0,121
1583,69,105,43,3,0,80
1584,49,75,20,24,16,84
1585,0,103,82,96,90,89
1586,38,74,8,120,73,79
1587,52,83,7,82,58,98
1588,51,38,29,75,58,68
1589,28,93,51,136,47,30
1590,49,105,38,52,66,79
1591,80,104,69,92,91,32
1592,87,76,61,80,84,16
1593,45,99,46,91,20,56
1594,36,95,74,81,61,117
1595,72,78,31,93,88,88
1596,35,91,21,97,71,84
1597,23,102,47,67,31,70
1598,71,84,44,68,68,103
1599,65,92,21,101,111,84
1600,42,93,121.8583648,81,73,107
1601,33,60,99,75,64,113
1602,61,102,9,14,80,98
1603,66,40,0,6,39,88
1604,38,4,0,3,104,76
1605,41,19,43,60,80,64
1606,42,92,28,103,1,78
1607,21,90,0,98,87,22
1608,78,93,0,83,103,86
1609,36,107,53,100,98,77
1610,95,81,58,85,44,67
1611,88,50,52,94,13,56
1612,61,93,77,73,10,35
1613,65,41,58,96,6,69
1614,27,80,56,121,21,118
1615,0,98,103,92,57,105
1616,35,105,42,99,72,0
1617,68,7,45,105,64,0
1618,49,48,35,101,18,27
1619,74,92,34,95,0,99
1620,77,86,23,78,0,114
1621,79,120,82,70,0,116
1622,79,95,65,73,67,86
1623,25,53,51,98,106,110
1624,1,47,72,96,84,92
1625,7,102,12,76,81,69
1626,73,90,18,70,87,99
1627,53,37,23,96,4,98
1628,55,79,109,65,14,87
1629,81,91,108,88,78,95
1630,71,95,64,83,0,77
1631,68,64,1,95,26,103
1632,54,90,0,84,103,100
1633,31,130,0,112,76,60
1634,71,106,0,53,98,74
1635,3,49,15,40,31,104
1636,16,114,11,21,41,106
1637,72,79,50,58,91,134
1638,74,70,20,39,97,71
1639,56,82,7,59,26,108
1640,51,68,57,73,14,72
1641,71,43,13,59,21,8
1642,68,76,13,52,23,16
1643,87,80,6,94,14,60
1644,86,99,92,97,25,84
1645,87,104,78,110,30,100
1646,24,66,25,53,63,105
1647,0,63,13,0,119,20
1648,0,80,40,3,35,67
1649,42,87,105,41,3,70
1650,8,104,56,60,0,102
1651,70,70,34,57,41,78
1652,107,54,81,63,32,48
1653,79,97,55,88,35,53
1654,101,50,76,93,36,101
1655,31,26,33,119,31,101
1656,17,93,101,115,70,102
1657,19,76,49,75,0,87
1658,86,72,39,80,0,10
1659,35,71,3,78,12,25
1660,57,100,5,101,75,4
1661,37,86,25,66,32,6
1662,76,56,13,65,0,106
1663,61,51,20,70,15,64
1664,67,76,61,81,104,86
1665,84,69,49,77,65,86
1666,50,61,113,97,18,67
1667,64,61,83,101,124,59
1668,90,91,108,74,93,66
1669,59,86,52,89,42,61
1670,72,90,42,101,81,86
1671,102,82,16,80,65,86
1672,60,66,39,94,76,74
1673,10,99,1,82,83,84
1674,0,60,0,77,40,82
1675,0,46,0,32,116,91
1676,0,51,0,67,11,84
1677,0,53,0,46,0,106
1678,15,99,26,37,63,57
1679,57,84,38,96,41,118
1680,75,33,15,66,20,44
1681,77,42,74,64,0,105
1682,59,60,24,74,0,70
1683,35,82,56,72,0,90
1684,64,90,22,70,7,102
1685,63,89,7,86,0,125
1686,37,38,24,77,0,101
1687,65,77,46,5,0,75
1688,48,75,14,6,0,68
1689,56,63,37,55,48,18
1690,84,92,7,108,70,67
1691,23,80,11,64,53,81
1692,76,48,15,42,4,104
1693,83,92,6,40,9,62
1694,78,59,63,35,0,63
1695,46,69,48,68,0,81
1696,52,53,69,82,0,90
1697,79,60,47,86,0,43
1698,34,112,15,103,0,64
1699,42,75,59,76,0,83
1700,16,86,33,108,0,79
1701,36,81,11,83,0,119
1702,59,85,0,97,0,48
1703,42,33,1,100,0,31
1704,52,82,71,68,0,115
1705,0,94,45,81,6,69
1706,0,97,61,81,0,21
1707,0,102,37,68,0,52
1708,46,71,50,62,0,85
1709,66,52,17,55,0,85
1710,9,38,3,0,0,72
1711,0,84,0,0,0,92
1712,0,83,75,18,0,67
1713,0,67,54,149,0,52
1714,2,53,19,75,0,66
1715,72,70,0,87,0,78
1716,88,57,21,79,0,95
1717,72,75,16,64,0,94
1718,60,84,6,75,0,81
1719,65,92,53,52,0,66
1720,74,32,43,88,0,111
1721,44,83,80,40,0,26
1722,75,59,0,92,0,0
1723,41,62,39,87,25,1
1724,76,83,29,3,0,0
1725,36,71,58,0,14,0
1726,95,95,33,0,0,1
1727,6,70,23,3,9,86
1728,0,84,89,41,6,84
1729,0,70,74,51,0,104
1730,37,69,0,59,0,85
1731,41,66,0,54,0,84
1732,65,97,0,73,0,78
1733,99,94,26,84,7,54
1734,24,58,0,47,14,105
1735,0,33,0,20,1,63
1736,32,73,12,21,0,65
1737,51,97,9,43,17,48
1738,73,57,30,72,15,92
1739,56,81,15,0,12,113
1740,75,81,0,0,12,71
1741,90,96,0,0,0,67
1742,20,81,0,0,71,59
1743,67,50,0,35,72,79
1744,64,46,0,1,110,58
1745,29,77,20,7,81,32
1746,34,86,37,68,73,21
1747,64,83,33,43,103,20
1748,71,91,35,60,58,32
1749,11,105,40,68,89,28
1750,76,86,26,74,74,27
1751,69,98,23,13,28,1
1752,33,71,50,33,41,28
1753,87,84,42,3,32,17
1754,84,48,57,0,55,35
1755,32,29,47,0,140,12
1756,17,89,106,26,108,53
1757,70,74,47,12,54,38
1758,38,10,25,8,21,93
1759,12,50,65,16,76,95
1760,12,72,24,37,36,48
1761,43,68,96,0,0,90
1762,47,95,80,0,16,7
1763,77,94,90,0,53,0
1764,110,70,25,0,25,43
1765,87,30,0,0,17,94
1766,40,54,0,0,40,131
1767,61,104,1,0,97,100
1768,92,90,40,0,45,115
1769,59,82,53,0,75,79
1770,50,105,31,20,9,61
1771,14,78,4,60,11,56
1772,11,31,28,7,18,93
1773,18,44,57,0,10,37
1774,25,74,30,0,3,58
1775,65,78,32,0,0,63
1776,38,76,35,71,0,50
1777,38,81,41,5,19,90
1778,30,88,53,13,68,55
1779,0,68,30,31,65,79
1780,0,45,29,0,54,75
1781,0,90,75,0,0,66
1782,1,59,55,15,44,24
1783,44,68,36,1,36,16
1784,61,69,0,0,118,53
1785,78,86,0,0,69,94
1786,80,76,1,0,101,96
1787,55,38,35,0,89,57
1788,95,63,53,2,113,93
1789,76,35,73,14,96,73
1790,76,49,45,0,117,82
1791,94,52,40,0,45,93
1792,58,41,24,0,49,40
1793,20,115,13,0,78,47
1794,58,87,9,0,34,38
1795,78,90,0,0,27,82
1796,0,88,0,0,57,77
1797,0,58,0,0,39,83
1798,22,79,8,0,120,0
1799,65,60,64,0,59,0
1800,31,77,47,0,10,21
1801,90,81,55,0,100,90
1802,23,110,9,0,154.0937406,95
1803,35,85,14,0,123,95
1804,42,15,32,0,128,71
1805,33,34,3,0,76,0
1806,1,108,0,0,22,21
1807,0,74,7,0,12,56
1808,0,80,33,0,75,114
1809,0,50,38,0,67,112
1810,0,64,51,0,87,40
1811,5,86,79,0,0,105
1812,12,89,50,0,18,72
1813,1,85,43,0,107,111
1814,0,68,69,0,137,30
1815,0,80,1,0,62,0
1816,0,22,86,26,59,0
1817,0,109,81,18,54,76
1818,0,116,41,1,25,80
1819,0,62,27,1,73,78
1820,0,73,48,3,30,32
1821,0,58,62,0,0,67
1822,1,98,31,1,4,61
1823,0,57,65,0,30,8
1824,12,78,36,5,26,2
1825,0,61,102,0,21,12
1826,7,59,121.8583648,7,5,72
1827,0,76,51,0,24,76
1828,22,99,35,0,18,83
1829,0,38,7,5,106,93
1830,0,50,35,4,103,100
1831,0,65,38,0,111,150
1832,3,99,12,45,116,106
1833,0,65,2,0,36,38
1834,0,64,53,0,5,72
1835,0,82,0,0,0,94
1836,5,88,10,4,0,71
1837,0,95,52,0,5,68
1838,3,30,104,0,4,88
1839,0,0,76,0,1,100
1840,0,0,17,0,6,49
1841,0,72,30,9,24,0
1842,0,82,42,0,11,5
1843,0,84,18,4,0,90
1844,0,84,39,0,25,115
1845,0,67,17,20,15,91
1846,0,80,86,60,21,101
1847,1,72,24,1,32,70
1848,0,65,29,4,73,51
1849,0,68,8,32,97,55
1850,4,99,0,12,114,2
1851,0,89,37,50,58,84
1852,0,94,12,105,42,81
1853,0,81,0,0,80,28
1854,0,95,43,0,109,54
1855,0,63,111,40,124,18
1856,3,80,80,96,92,15
1857,0,78,48,114,88,30
1858,0,116,29,95,113,26
1859,0,39,17,71,112,117
1860,2,83,8,99,60,93
1861,8,83,2,53,92,88
1862,0,75,0,111,131,126
1863,0,79,6,72,88,122
1864,0,77,32,84,1,151.3898645
1865,0,86,68,58,9,77
1866,0,57,118,81,50,60
1867,0,67,44,86,28,70
1868,11,94,49,133,47,88
1869,47,61,10,106,28,107
1870,2,59,0,162,73,80
1871,0,54,0,70,37,27
1872,0,70,1,112,58,3
1873,0,65,30,77,50,56
1874,0,73,63,57,47,59
1875,32,96,57,126,56,106
1876,29,93,40,105,0,52
1877,0,85,30,53,13,28
1878,26,70,0,0,20,64
1879,31,68,68,0,15,7
1880,4,67,6,6,21,19
1881,4,121,0,52,30,26
1882,28,80,0,85,6,1
1883,0,77,0,56,10,0
1884,0,102,0,42,0,5
1885,17,67,8,92,0,27
1886,0,107,17,82,2,36
1887,21,73,9,74,7,10
1888,10,83,49,99,0,0
1889,25,27,29,33,0,0
1890,13,86,57,78,0,0
1891,8,52,26,32,0,0
1892,3,85,21,24,0,0
1893,29,78,37,0,0,0
1894,29,76,94,8,0,0
1895,14,77,30,27,0,0
1896,72,58,0,46,0,0
1897,54,55,0,7,0,0
1898,63,74,0,13,0,0
1899,97,56,0,18,0,0
1900,88,61,23,51,0,0
1901,58,70,82,3,0,0
1902,62,72,62,57,0,10
1903,3,105,46,5,0,0
1904,0,68,28,29,0,0
1905,0,74,29,31,0,0
1906,34,83,63,8,14,0
1907,86,92,45,27,30,0
1908,75,84,121.8583648,0,5,0
1909,98,82,71,3,13,0
1910,4,67,54,21,1,12
1911,0,111,36,0,2,0
1912,52,82,25,0,1,37
1913,74,43,52,0,0,3
1914,51,61,15,0,9,15
1915,57,95,42,19,6,0
1916,93,83,70,0,48,0
1917,22,122,107,0,88,0
1918,74,46,67,0,69,0
1919,75,92,5,0,53,22
1920,0,66,85,0,15,0
1921,0,85,8,0,19,0
1922,23,75,24,0,86,0
