time (min),fem1,fem2,fem3,fem4,fem5,fem6,fem7,fem8,fem9,fem10,fem11,fem12,fem13,fem14
636,1.1673393971554789,1.1556451527745213,0.6342051654840652,0.2200584861996256,0.5709325350872508,0.3003561730154872,0.5398587049040372,0.5635868809996687,0.5238230220475796,0.5854410064277628,0.26073891002651217,0.34741040962394515,0.08501854354787491,0.505621454335418
637,1.1657617817472736,1.1583579428747839,0.6232644652681628,0.22318099535447958,0.5769484195975849,0.2985405567472522,0.5381831754814177,0.5592354980852818,0.5194196562669008,0.5812434846471778,0.2572727796432698,0.34690361704273354,0.08397106790389448,0.5053623958401375
638,1.1641406881810716,1.1595561048088983,0.6124153058446927,0.22635284947681614,0.5833752858145174,0.2974064629073264,0.5372633893890205,0.5545254556434439,0.5137579574897397,0.5752449758155476,0.2540265440232183,0.346373679822282,0.08324842979517079,0.5053539039937851
639,1.163872702775346,1.1603745991090615,0.6013890916123841,0.22961162713304673,0.5894644090124542,0.29569429102674116,0.5355764009252161,0.5495933236547947,0.5068224989659004,0.5737426767382384,0.2506251624429089,0.3468153781047797,0.08243094329376488,0.505364783969357
640,1.1614579707113535,1.162937493255637,0.5901027005744922,0.2327581497425074,0.595801187396686,0.2940831874155562,0.5340546841335261,0.5445633897970644,0.5008385943677623,0.5698269044261443,0.2470102959939204,0.3468094919302248,0.08182650301623871,0.5053624083139406
641,1.1602019392022875,1.1654098840152356,0.5795741275125719,0.2356558602801701,0.6023150924654708,0.29218104309779375,0.5327649635005456,0.5408596427802135,0.49519622959819987,0.566204039406294,0.24317874273660062,0.34686509440385044,0.08101932212050739,0.5058087831358431
642,1.1591093627812676,1.1661745606968164,0.5684300113404736,0.2393396957102068,0.6086759269893829,0.2910714900105316,0.5313887964917295,0.5364249032582619,0.49031417959136214,0.5631183353691844,0.2397379654715163,0.34674319038459767,0.08038756608494471,0.5055127604360424
643,1.159250769613389,1.1681621303483154,0.5579866090277501,0.24307945557544625,0.6144815366772318,0.2899479836573586,0.5296088609122057,0.5322377955290619,0.4854890922300136,0.5579737128833447,0.2363896077734234,0.34587099414966616,0.07966142852912303,0.5065223682947045
644,1.1578980973132715,1.1691806694785076,0.5477034727388065,0.24651670200896955,0.6205256657131784,0.2883825124714824,0.5285880891809666,0.5267577472148058,0.4811450383799326,0.5557121267893979,0.23274378634668164,0.34582109169129616,0.07924724872767387,0.5070416890464148
645,1.1571075721881896,1.170538286830273,0.5379936298609924,0.2501044007382284,0.6264981870825718,0.2868479716129093,0.5276399168204376,0.5239286126000257,0.4758817349735185,0.552746238088322,0.22949905151057257,0.3463510314602601,0.07840513668943931,0.5070861256197424
646,1.1554330163282707,1.1721881161541576,0.5280668859341476,0.2536513997417542,0.631932370251775,0.2857811707345773,0.5262474792943144,0.519880833582447,0.4702522099554162,0.5499942110279957,0.2264058085395298,0.34587617395384185,0.07766621270941833,0.5064549087286612
647,1.1537633981652717,1.1730341272161975,0.5178062997697837,0.25689243536722767,0.6373485802323372,0.28442037811490917,0.5254568751628396,0.5159714906122279,0.4641220998037144,0.5483888718931553,0.22300702313577894,0.3455490081087529,0.07691898986158989,0.5061689256530434
648,1.153851144386796,1.1746821735764188,0.5077264882281706,0.2600614969136392,0.643047607405299,0.2832105301474426,0.5253642892287557,0.5129338821146424,0.45936354633455134,0.5433516561317745,0.21999501981013792,0.34529197657625593,0.07614340325449566,0.5067353214759385
649,1.1537505898053797,1.1755644420957834,0.4984108636149249,0.2628309964375039,0.6487204111952661,0.2818770446001403,0.524838839333399,0.5089682270008338,0.4543340007743329,0.540262639341957,0.21681172640105,0.3449863668681908,0.07534189224629093,0.5062878793464995
650,1.1522018601130988,1.1763778195272845,0.4892980110972903,0.26609098830158245,0.6541723681705811,0.28064741199114646,0.5239260647710894,0.5052453665471854,0.44947370556086347,0.5371940542340615,0.21298682765545512,0.34474175590612344,0.07456826228006837,0.5067906828914518
651,1.1506180945333262,1.1775967568590668,0.4798396887027955,0.2700470492646605,0.6588484501660928,0.2794564605996424,0.523030506665058,0.5018772190152357,0.4450481207178519,0.5344685220872065,0.20997951814066243,0.3448082216359907,0.07397635989714933,0.5071156998601415
652,1.1494416447578728,1.1796463562856754,0.4708126006365306,0.2739953444951091,0.6637744353876681,0.27872813283002984,0.5225294814154083,0.49901102028431155,0.4405840114595571,0.5348505298080453,0.20746856636562816,0.3445105224511518,0.0733450615994601,0.5066475384025987
653,1.1496167768825385,1.181216933135755,0.46162086781002787,0.2773942003483704,0.6692396639369327,0.27728967325460285,0.5228737175155068,0.4952920860394446,0.4359020659021923,0.5313998374228992,0.20429550178616468,0.3444866245115642,0.07300163435866529,0.5063345495481796
654,1.1484038158682794,1.1816277412659888,0.45313325384923003,0.28116577713039725,0.6742070329503415,0.2759768977443199,0.5230312197512496,0.4932989337806001,0.43131997845215864,0.528229131344914,0.20088452998011444,0.344191149309662,0.0723554004904217,0.5066379963729095
655,1.1477786026093395,1.1833214296853376,0.44429526059396046,0.2842740124323729,0.6799540619789517,0.27445125211825394,0.5227176276603299,0.49058578557634647,0.42640638567379524,0.5261252007454825,0.19786003156473034,0.3436101058460588,0.07178444371126017,0.5066671476503514
656,1.1487458706056193,1.1847218980699714,0.4359867890522448,0.2874686673456848,0.6845622057144145,0.2733819189936177,0.5225298188716673,0.4869953723144859,0.4218666880901318,0.5232376128849113,0.19461706449546887,0.34383380713486744,0.07087475293570464,0.5070365115765282
657,1.1467598858691272,1.1864650770889138,0.4271988763817536,0.2910135274375339,0.6895454505834863,0.2721684845700547,0.5226305530917091,0.4842755271290743,0.4174626401683658,0.5195793556499957,0.1921728651357365,0.3436799528568759,0.07018600376889923,0.5068668438598387
658,1.145611580854039,1.1875108827023946,0.4189860124546033,0.2944018452619621,0.6947874220051534,0.27124745483083385,0.5229145716448989,0.4818432613873005,0.4133912488103602,0.5180847987709604,0.18941330710568013,0.34234081966612656,0.06965510862995312,0.5067580140987054
659,1.1473190164574583,1.1881649787826818,0.41061137241233514,0.29776390832000466,0.6989386512050143,0.26985600771377066,0.5227103503472704,0.4799208826529827,0.40902190558814255,0.5164117562779692,0.1866726320657485,0.34173723422337954,0.06912978442685755,0.5069640364487891
660,1.147538616598424,1.188909502678683,0.4021489060253611,0.3014094541117603,0.70306065571914,0.26902609753890494,0.5231436735948665,0.47813227548807474,0.40470683867063884,0.5150604293825417,0.18379781416951665,0.3420689123362864,0.06846396957799843,0.5070596114230008
661,1.1463238441550632,1.1893277188279114,0.39394464662727213,0.3044559609996976,0.707076330982121,0.2679455277484536,0.5243870461922712,0.4763410314466578,0.3996103648456309,0.5128602440766068,0.18105660650411085,0.34206793625842835,0.06781464114410277,0.5072056167090684
662,1.1453625395767695,1.1897319001752835,0.38619480259025046,0.30815120705759746,0.7110732513768262,0.2666338192843598,0.5243327541209138,0.4733358383890935,0.3949237421354116,0.5121756566052399,0.17827405166801086,0.34196201495067197,0.06745643782572831,0.5072780390348661
663,1.1457360302359882,1.1894152342333384,0.3782218837037315,0.3118460810730957,0.7153685475448518,0.26542585016536496,0.524759779603945,0.4707890536713278,0.3915458122834571,0.5105986704589228,0.175262428995144,0.34129264083272287,0.06685169339988996,0.5068487110779886
664,1.1456099838227098,1.189968446166472,0.3699204406113734,0.3152140897582703,0.7193446657931509,0.2643061957130495,0.5253271643959236,0.4684831642461538,0.38793506135890593,0.5082310339393741,0.17273659337801192,0.34089173876372686,0.06626964763643454,0.5070468298135888
665,1.1455582065452758,1.1902857306104895,0.362951295897696,0.3189273231268784,0.7235424094015172,0.26320824104059265,0.5258961760230869,0.46799007365886186,0.3828694084846212,0.5051806805504411,0.17067845602703235,0.34098249466717306,0.06569585311806221,0.5072082006668407
666,1.1465485474341728,1.1915125730218534,0.3559701714275115,0.3225513369422738,0.7273169086971929,0.2621762539549832,0.5260957372893125,0.4672946227403025,0.37798894756855095,0.5042780531625166,0.16821777761756984,0.3407847697166541,0.06522885200863411,0.507155480466423
667,1.1465552032163042,1.193834413794312,0.34851349071855814,0.32626115581510245,0.7309232039843039,0.26152397910357666,0.5274180939101278,0.46580704908505643,0.37477048599875856,0.5035898518648303,0.1657171617316471,0.34016416330476756,0.06463175893277606,0.5069839801994714
668,1.1468506327151533,1.1948552300047228,0.3417417421372825,0.3295206739778742,0.7342858720207246,0.26003085808907056,0.5288682649462614,0.46400520384093186,0.37148968957549305,0.501471175931602,0.16322563447873625,0.33921371154269236,0.0640838714034701,0.5068866057819565
669,1.1469459629105117,1.1931222585039916,0.33556520953895935,0.33298714359203463,0.7379058450614563,0.25903617446829047,0.5295749306945371,0.46267292750796396,0.3674701572017344,0.4995036991056491,0.16057821387717527,0.3389542033844738,0.06365243583267793,0.5072127543142801
670,1.1472326356776847,1.1938644230818791,0.32875886588317943,0.3363312782102311,0.7408042723507269,0.2576755095202333,0.5314760655820508,0.4613158470870466,0.36316158333004267,0.4978933285882464,0.15837042278714744,0.33898138201817335,0.0631224534351845,0.5068310538191309
671,1.148917598431308,1.195773651224805,0.3222265195111653,0.3399158881467896,0.7436461384877141,0.2564225356368854,0.5319561798340153,0.4605429208751667,0.35965842957709515,0.49706620512907373,0.15614559018773838,0.3390632109635323,0.062492599918664675,0.5066136865930575
672,1.1487453889639485,1.1958346247294183,0.31565347064220983,0.343569944694121,0.7468205730848748,0.25580337189298624,0.5326112486532538,0.46098595584227,0.35643309784732674,0.49631281313216574,0.1538472145569734,0.3385952010434022,0.06190057425948426,0.5069532772769078
673,1.148737559851002,1.1949118127703287,0.30923152633719153,0.3472897377847943,0.7503810739308556,0.25477206595468427,0.5338235318390098,0.4605720780629909,0.3530769643396658,0.49535275381806465,0.15150427189268972,0.33775259721017925,0.06123315192832528,0.507075130048823
674,1.1502460906836949,1.1940744067423255,0.3027857396362021,0.35099256907878396,0.7535404610939014,0.25415789987844367,0.5349597644013456,0.4597380947587537,0.3489772153107358,0.49207459628465794,0.14929553576641533,0.33776104572687,0.06090524772675442,0.5067870795201135
675,1.149179131450135,1.1951010928819241,0.2963905380207142,0.35443834228476134,0.7562112695073163,0.25273127511102295,0.5372874648618374,0.45912801385481833,0.345543292569318,0.49210100227409703,0.14681226462105312,0.33744151749076745,0.06049360359251087,0.5068122928099373
676,1.149503882489681,1.1976297373631941,0.29016076077903974,0.35764704681428844,0.7584149709474661,0.25180914162971396,0.5382538549706328,0.4600857106760806,0.3423863393009549,0.4935427854533983,0.1446145980797085,0.337059423178004,0.06032728720350877,0.5067009702969689
677,1.151581530018125,1.1969864293053343,0.28427284394839386,0.36159555913396535,0.761457466770771,0.2506528644552507,0.5386583603015785,0.4604979263019456,0.33818014658358153,0.4910320226442255,0.14306628349555342,0.3371490232239577,0.059914034237810346,0.5066531254042317
678,1.152842722705611,1.1964579921950889,0.2787000905051625,0.36493912579132903,0.7642204447570773,0.2502773378038056,0.5410644002368373,0.46050328473401786,0.33449669275012345,0.4901989422598312,0.14132909989118803,0.337432399788933,0.059673070624109946,0.5071960618022453
679,1.1539344270478284,1.1963954789233362,0.2736409194040066,0.36881342003745726,0.7664309747521446,0.249059552436467,0.5432552528126456,0.46032429604313524,0.3322716427144278,0.48870332167462877,0.13921394760586495,0.3371631429663274,0.05927303938138642,0.5061862554532701
680,1.1564785020559152,1.1961751270245857,0.2681642976913268,0.37265888974116035,0.7693960612925163,0.24789568921245111,0.5442498380574802,0.4607357659148365,0.3284704082495426,0.48862965913236545,0.13702082919597944,0.3375024002836606,0.05905737918281604,0.5063193550101054
681,1.156454130918228,1.194638548492988,0.2629203065300204,0.37623974779414127,0.7719810873200038,0.2473279403672405,0.5455579970210749,0.4613954938609654,0.3249274366363804,0.48942531032654574,0.13542182071751455,0.3367303426842035,0.058381816205215306,0.5066257344087662
682,1.1589331786026977,1.1947292676254648,0.2577042017660935,0.379497519934021,0.7733302581532747,0.24632174017122102,0.5462764749458046,0.46220828825879506,0.32173761907052484,0.48885310711483576,0.13390405343554038,0.3357037524003722,0.05806613335956635,0.5062779604431202
683,1.1593448950855822,1.1960175265281794,0.2535659014495388,0.3830957405239475,0.7756476643485292,0.24546549028146358,0.5485614875641253,0.46440327132596243,0.31924999355477046,0.4868828870057455,0.13231441505557376,0.33495551733104606,0.05745549666974162,0.5057411010187169
684,1.1623915818212212,1.195215969191704,0.2485740098250323,0.3869119960724489,0.778067457205076,0.2440488828380416,0.5508058012410116,0.46535748475852906,0.31649554928296947,0.48519670896508954,0.1301961517338174,0.334891730779192,0.057059012643794225,0.5056940751176101
685,1.1627266925975301,1.1951337936622644,0.24292677308593846,0.39062267021851316,0.7805696956764224,0.24315268349901104,0.5520479442893023,0.46733756822053313,0.31285089314142195,0.4850458785835599,0.128238794784122,0.33550376492891393,0.056636397851112456,0.5047715551265405
686,1.1653252214474359,1.194346312957655,0.23837920928663542,0.3945157367176008,0.782155060225313,0.2418543746274188,0.5538662616079474,0.4690912463099593,0.30912598550469317,0.4852598139234975,0.12641319363988693,0.33530823693232,0.05643501174638154,0.5047907899042395
687,1.1660063315066471,1.1939125275583886,0.23377799405202587,0.3982593369118203,0.7842596223516892,0.24113364962714143,0.5560044381156143,0.47042227259866376,0.30591153776222596,0.4839595601117882,0.12511504773651178,0.3355797509944806,0.056155709243313666,0.5052163188967014
688,1.1670600044785517,1.1925141833584774,0.22957886577524278,0.40196121243311367,0.7859279022071415,0.23998851823827003,0.5583594551130165,0.47231889890945583,0.3032257242105304,0.48167073545463607,0.12353287017458424,0.3356744577184119,0.055786121301860545,0.5046250822669761
689,1.1681296036691127,1.191903748772873,0.2258005620716139,0.40575933787989676,0.788010478156043,0.23886883134347728,0.5586248725214044,0.47426231796942625,0.30070538897455307,0.48161571093425004,0.12196446461257314,0.33484007345725636,0.05568846063254639,0.5045503606886087
690,1.1716493537501327,1.192111120212899,0.22171917129658952,0.409004889778571,0.7899201213704502,0.23799368930604495,0.5608859992109472,0.4762548656758804,0.29697020727757883,0.48080873563376536,0.12044418585493855,0.33464089725585355,0.05538324103790736,0.5045271260876589
691,1.1743273008839585,1.1918208763851506,0.21708320674912715,0.41312077692349486,0.7917200781528207,0.23718541965702508,0.5627669284632508,0.47958678324356174,0.29433602687672417,0.4830200753623993,0.11883880271845684,0.3351735713300622,0.05516091575148964,0.5037722403359733
692,1.1768261685062014,1.1919191315205504,0.21309979412203814,0.4166881489678714,0.7935564246287339,0.23629709045863415,0.5640668833449571,0.48190194765102995,0.2913110027784599,0.48384883271336004,0.11717574489139795,0.3353203881909281,0.05483201728362286,0.5034840944273823
693,1.1797348876804505,1.1912449145837722,0.20988724641769924,0.42088614260431056,0.795461420224234,0.23559241317538457,0.5652842666108148,0.4843469497634775,0.2882761498394617,0.48071877153924286,0.11623720255329412,0.3342798414442404,0.05468639297209666,0.5031987860937427
694,1.1820628918940956,1.1900132186731058,0.2066258456092883,0.42497003304706027,0.7973828857431311,0.2345354091281073,0.5677843643331618,0.4877722027366556,0.2862865572010113,0.47972705167554397,0.11492675364547887,0.33264145037049003,0.0545879078183445,0.5024484569256032
695,1.185547350271505,1.1893248929125142,0.20254679656320904,0.4286080599772155,0.7996872949103325,0.23366680695606026,0.5694442777211005,0.4911723820019472,0.28403930460656746,0.4777785721475157,0.11359954014024543,0.33319602950079347,0.054402079348937996,0.5024897344929317
696,1.1867958370396086,1.1899303738801328,0.19904357451682334,0.4323162652290646,0.8019349002479591,0.2333918684430824,0.5713586624254564,0.4948524670631365,0.28063751973436984,0.47887894924297353,0.11227038622292491,0.33474682567193964,0.05432172448898878,0.5026400979010985
697,1.1904104724051976,1.1881828926107028,0.1963341521048806,0.43649700839005906,0.803500753955038,0.23283514348656434,0.5731763088326278,0.49910273869654176,0.2775027187541296,0.48012124298886416,0.11090878006743607,0.33448310656500585,0.05411445602410851,0.5010253897410358
698,1.192521880354281,1.1867933431368813,0.19234348584834518,0.44046004178214937,0.8053726337063281,0.23211886975569673,0.5745346078119802,0.5033541279458267,0.2751624870106691,0.4799759931848637,0.10965981424317246,0.33467439034003205,0.05410541205974687,0.5005325405106248
699,1.1961539094423705,1.1844060193180774,0.18883891701969294,0.44484325297104543,0.8069596507158238,0.23125786727327552,0.5760510084406189,0.5068618728298336,0.272601365949227,0.47839038602338996,0.1084531822551392,0.33420364986906465,0.05393983859564334,0.501045126070768
700,1.1989279835865958,1.1838490856215915,0.18599153337228225,0.4484442030547205,0.8086018806080847,0.2305066244362859,0.5776512867429967,0.5115977514469845,0.26944542473294475,0.47747957540713093,0.10713574115906989,0.33407877448709183,0.05385290407476954,0.5001820056593335
701,1.2026892705579293,1.1841578027884387,0.1834947630289059,0.45258449143757346,0.8107027882614684,0.22943691678113207,0.5788093767296766,0.515726949632901,0.2669971528863785,0.4773822467510529,0.10612850862340756,0.3336698113840436,0.053724852513877576,0.49986477848619937
702,1.2072039872996712,1.1835239010203613,0.1809130629326178,0.4567379005698635,0.8123344502109362,0.22835047731470315,0.5805182516162722,0.5198819718528711,0.26470336093086927,0.47948239978116963,0.10522143212700202,0.33340117044014067,0.053808532100120945,0.4993801836170992
703,1.209587492614981,1.1825584133052032,0.17824519235490086,0.46023788733491916,0.814883050808559,0.2279420680899621,0.5824125119403526,0.5247615964353024,0.261679718958754,0.47842203205436185,0.10435326129316021,0.33377530122576415,0.05380011172094819,0.49795650319928403
704,1.2133491378220735,1.1824202967082889,0.17509953794946592,0.46432641276085546,0.8166470598465932,0.22695691305431726,0.5839885267308367,0.5293564873911164,0.25923647771054326,0.47831011435951143,0.10314948818589095,0.33377305971009086,0.05371907693704263,0.49683616977575923
705,1.216651556150327,1.1818917608038109,0.172543520555367,0.4691025658632578,0.8190980475398264,0.2263393845873348,0.5852355686036301,0.5339999462900634,0.25668546184669533,0.478361258266344,0.10171594526955284,0.33409704435374116,0.0538617315746058,0.49616929431412615
706,1.2208642256966267,1.1805778834289564,0.17048531626937613,0.47362241063049393,0.821354093067494,0.22573192536854284,0.5865460555339487,0.5394902023957038,0.25404198704926206,0.47607607980072836,0.10086685585178823,0.3341228665288076,0.05382724051208154,0.49534397857450885
707,1.224606277093909,1.1794027061054364,0.1679614841821863,0.4776460839792271,0.823912684044144,0.2252232737706553,0.5882629183862548,0.5457792196170824,0.2519532661146076,0.474206110515153,0.09992543983173263,0.33301155820622197,0.054012050634857915,0.4947259145242301
708,1.2296055580688825,1.1774450217853467,0.165742054704182,0.4819052457963787,0.8258096788335776,0.22524915187248065,0.5893809514008547,0.5519217750337457,0.24946886829379505,0.4750031487772872,0.09938749925568774,0.33236722397895135,0.05411339799793033,0.49452210519102724
709,1.2324983932190154,1.1759109076599725,0.16331963155703305,0.4866315336448165,0.8277969582443536,0.22442375316714747,0.5901367909157493,0.557690601872637,0.24704331209004732,0.4763607100966322,0.0987131403651552,0.3329975854773798,0.05438578159758859,0.49394458386123236
710,1.23861368324526,1.1750493245793583,0.16138654599256663,0.49107652700677346,0.8290420706161565,0.22376484071695268,0.5918554936164456,0.5632145730337121,0.24467140090346184,0.47593688452780397,0.09758830236007884,0.3339787111527191,0.054377903769499907,0.4927121055252626
711,1.2423316965869924,1.1748219250697265,0.1594364986787739,0.49574301311279584,0.8314301905625636,0.22296733789089537,0.5936028506300107,0.5701587710388017,0.24156748096436625,0.47578260853303295,0.09665080778497526,0.3347629092706378,0.054475370943090205,0.49201681930664315
712,1.2474530295879052,1.1727326815065338,0.1579249617273887,0.5005958832583105,0.8337467581078587,0.2224662404216283,0.5946621086454004,0.576556926338829,0.23879040708340404,0.47403435897644997,0.09564460650115407,0.3352953536744348,0.054504644021411995,0.4914460868012992
713,1.2523877346855992,1.1730960854607846,0.15594882037833593,0.505150984623803,0.8366858964921489,0.22221309005243356,0.5952041065180436,0.5822411621167014,0.23655248780880545,0.4724223838287015,0.09485034313049093,0.3347469743544698,0.054650404566117944,0.4906674432471107
714,1.2574248073974261,1.1711414783707441,0.15437550020796145,0.5099070728095259,0.8392395494355791,0.22121111020658174,0.596292138446414,0.5888722504179615,0.23430749433265324,0.47151856866287317,0.09438992147561676,0.3355292740270754,0.054928161820080985,0.4900132853130979
715,1.2613025376351608,1.1694155953110663,0.1525474838304493,0.5144919405828469,0.8422228561946057,0.22045413467131697,0.5975368807180355,0.5962101667553915,0.2315623732870244,0.4717926895651085,0.09392201154086811,0.3352705092323187,0.05512908285435869,0.48934341763982453
716,1.266590032629243,1.1696421607935557,0.1508919606452326,0.5187968185576508,0.8455148694727581,0.22044474821786408,0.5983517431721309,0.6036490935206013,0.2294944878857819,0.4724766232404225,0.09294905865426856,0.33537420402242446,0.0553928747269254,0.48878409615665996
717,1.272360344685518,1.169159531529906,0.14934340598198328,0.5238403766819997,0.8476804090808499,0.2203421631417134,0.5995747952552652,0.6113741067016767,0.22706235349974985,0.47255706757406746,0.09239042986323634,0.3354689812969985,0.055739014549153656,0.4878126208738279
718,1.2767239994111932,1.1686606120285132,0.14834666360527315,0.5286829898723611,0.8504719789069602,0.21950983515386993,0.6008887841094154,0.619160334464364,0.2250898761308259,0.47164958910798976,0.0915067217410253,0.33524905713640113,0.05618391674732356,0.486301557329753
719,1.28252438421707,1.1669466529745198,0.1473182821339039,0.5338681821430984,0.8532744474114498,0.21923250064095132,0.601784010562198,0.6264672298302872,0.2229427516703804,0.4700381671873407,0.09075606916023318,0.33566207394766906,0.0565525920381364,0.4859277689804904
720,1.2883452133653925,1.1639226126811058,0.14629909796817853,0.5388810220446616,0.8570002170803216,0.21883490211945575,0.6019962869136554,0.6338263789316442,0.22055659789851562,0.4699684417566782,0.09037993435121643,0.33595178181175955,0.05696275190628005,0.48553247174387526
721,1.295046147527978,1.163183741731457,0.1452847433602263,0.544035753385712,0.8600136639081775,0.2183864953497175,0.6024447754292246,0.6420881543208501,0.2183900827395653,0.4701330683698105,0.09004360463193821,0.3360088170013002,0.057453986825475006,0.48406455404252047
722,1.299489634641662,1.1631012528513691,0.14434449707250568,0.5490166392357874,0.8633273301527726,0.21821535431331007,0.6029944026349395,0.650185603676088,0.2159978582235843,0.4703003798598193,0.08961483370331767,0.3363708288291537,0.05779204599826689,0.4827871318392127
723,1.3055034139879922,1.1627120332996839,0.14347274091371526,0.5545620149833561,0.8669251854384467,0.21821957772956427,0.6037201065523641,0.6589111535955627,0.21364348177202155,0.4697937232635585,0.08928453287708835,0.3364297605056639,0.05819274044812261,0.4820138187701471
724,1.3133476139738745,1.1619282018532517,0.14197010822607717,0.5600172661088485,0.8703189222691373,0.21793083970421515,0.6037335678854086,0.6684613994022428,0.211474845216832,0.46739529221350506,0.0887195799052913,0.33591470352813474,0.05842445888387154,0.4811557620085301
725,1.3183946099576784,1.1603684770087468,0.14117374550569803,0.5652728455937536,0.8739522810359787,0.21779820166739322,0.6045976577812576,0.6767215812765828,0.20946122978579354,0.46582338876402574,0.08794362046212757,0.33648156749334596,0.05887483564859354,0.48053870752847144
726,1.3244784587817273,1.1591448784883154,0.14074490405872345,0.5707115728843843,0.8778123318216359,0.21709117121486818,0.6058074779061484,0.6858816957113765,0.20692901904045854,0.4652216186840155,0.08754045692751679,0.33644359566467236,0.0593012541520315,0.47971530694486847
727,1.3307076950454002,1.1575362656000985,0.13973281451214395,0.576390485212147,0.8827882627090102,0.21691231044150341,0.6061306501862771,0.6955077983305272,0.20455933528742956,0.4652960431041587,0.0875128648854179,0.3369710955792841,0.060040978856349944,0.4784609992170935
728,1.337293096769239,1.1566443013057712,0.13958090612576238,0.581892507869357,0.8866231841002752,0.21707076022506552,0.6063550674300675,0.7048192353301952,0.20263964845193141,0.46504923899038897,0.08748548387307815,0.33725707303502106,0.060608336090528785,0.47803760058619865
729,1.3446089402728552,1.156309916357422,0.1393034892027295,0.5878385459604644,0.890201249208162,0.21689685992478105,0.6065757101384953,0.7144332602505007,0.2001265066287823,0.46491679311965306,0.08729165253981717,0.3375034150371726,0.061206621020668824,0.4770085159686815
730,1.351139681392091,1.1540922816560546,0.13921534050435294,0.5936067093814579,0.8952305094347092,0.21697398592648687,0.6072617101613559,0.7247641809007888,0.1978172719421255,0.4626914956979614,0.08702604089027537,0.3374019200923341,0.06186868871932664,0.4761009498816578
731,1.358279180833029,1.1538673924802578,0.13885328818425954,0.5995666762901979,0.8995222240537902,0.21684721525322054,0.6064932536119548,0.7354656227749733,0.19575666515378415,0.46224090281305796,0.08660969461661959,0.3374846437904297,0.06251693027745778,0.47559216092086515
732,1.3649014951957485,1.1539287465322319,0.13843536663747344,0.6056200432240683,0.9028643327514669,0.21666619585517005,0.6054136064309567,0.7457436703289828,0.19347582043660924,0.46062368639299117,0.08647497242388731,0.33774967242207343,0.06317800050093725,0.4750778380772406
733,1.371111878125529,1.152641609365616,0.13873112768747792,0.6114917814589853,0.9078689915730173,0.21682209866390015,0.6052237818651517,0.7559028185461152,0.1910679418375329,0.4591417242074936,0.0861852832001619,0.3379002357789235,0.06384298796905997,0.47415884491243165
734,1.377564395574971,1.1520402446388167,0.13835325026460188,0.6174679094888507,0.9136844316982901,0.21693154598906123,0.605953374630624,0.7671085375084846,0.18907425848409484,0.4583869639394168,0.08631367344175442,0.33845979562621514,0.06465677947867651,0.4732994899431419
735,1.3850040124387317,1.1513344691983163,0.13863310804463252,0.623624415896773,0.918342494376614,0.2168531860194777,0.606512071760738,0.7780956027409651,0.1869522218774641,0.4565180339519028,0.0863196871710227,0.3386127302300707,0.0650923066445166,0.47224494601646644
736,1.391375358804356,1.150532443510273,0.13911977566932052,0.6297190061324188,0.9233752793714648,0.21652658637037703,0.6072917132168245,0.7889539717740032,0.18528201977635173,0.45597423957050703,0.08576476223524164,0.3386461988561962,0.06557934678579365,0.47146905925333954
737,1.3992060940466324,1.1502546168781367,0.13932033039886055,0.6365365909947404,0.9292617574249895,0.21662166442270075,0.60721465262735,0.8004868655846563,0.1836109830650592,0.45579415037176346,0.08596452632730256,0.33866933693956547,0.06619823014687384,0.470466266934874
738,1.4064663335334073,1.1499419258792654,0.13950245396545316,0.6426095446131561,0.934575983224952,0.21711122967651914,0.6066095377140551,0.8112364421389674,0.18129611419006209,0.45425552097814326,0.08620012153207986,0.3386807810182701,0.06715494291091194,0.4697674038034888
739,1.41347307264947,1.1487061493877104,0.13942551886591234,0.6491339228404673,0.9398643301861913,0.21668003056200186,0.6063401715531516,0.8222957352625531,0.17914038072107596,0.45315371972371304,0.08607985055158118,0.3384944786151406,0.06798992075693291,0.468862219345247
740,1.4209725134651294,1.1476430786525724,0.13974292541489977,0.6559571792226626,0.9459401960804217,0.21673721488565195,0.6057188110053201,0.8346810122923577,0.17707687158987967,0.45166285403633205,0.08603628156074761,0.33832679127536575,0.06875652896367854,0.4689096318008328
741,1.4298604592234685,1.1487963351386732,0.14029617128472097,0.6626784772369871,0.9518630446738752,0.21686601062978045,0.605598395192681,0.8475236375115645,0.17486537504610805,0.45101603003223223,0.08648110223414872,0.3386819293191047,0.06962523044404827,0.4681470112465474
742,1.4376352613770111,1.1494046188394882,0.14108109208333777,0.6695382606642067,0.9580711807340426,0.2170520407204542,0.605452641697116,0.8588589221374943,0.1722438391398708,0.4496218094299526,0.08660310997177545,0.33970225090844963,0.07065626327688726,0.46799005741423555
743,1.4437202626473742,1.1489321373299235,0.141770054973432,0.6762310327871004,0.964561921026944,0.2172611783076979,0.6053188441922844,0.8710237191963603,0.17040223736874693,0.4475215327910772,0.08674951100746005,0.339918775111852,0.07154285383981981,0.4677244508727835
744,1.4507261738186028,1.148336651180361,0.1429766336676182,0.683862502292584,0.9702900448207546,0.2175307588539199,0.6051128189720861,0.8835315241718782,0.1686508399337779,0.446097942480127,0.08724283478491894,0.3403604697210815,0.07225872313411257,0.4668994175655564
